timestamp,open,high,low,close,volume
2019-06-18 12:30:00,95.9000,95.9700,95.9000,95.9700,2683
2019-06-18 12:25:00,95.8200,95.8800,95.8050,95.8700,3417
2019-06-18 12:20:00,95.8900,95.9000,95.8200,95.8350,4104
2019-06-18 12:15:00,95.8700,95.9000,95.8500,95.8800,3631
2019-06-18 12:10:00,95.8900,95.8900,95.8400,95.8400,3115
2019-06-18 12:05:00,95.8750,95.8800,95.8400,95.8500,1919
2019-06-18 12:00:00,95.8400,95.8800,95.8350,95.8500,1771
2019-06-18 11:55:00,95.8300,95.8500,95.7600,95.8400,4026
2019-06-18 11:50:00,95.8600,95.8600,95.8100,95.8100,2006
2019-06-18 11:45:00,95.8300,95.8500,95.8300,95.8300,2183
2019-06-18 11:40:00,95.8200,95.8800,95.8200,95.8600,2481
2019-06-18 11:35:00,95.8000,95.8300,95.7700,95.7900,1819
2019-06-18 11:30:00,95.7900,95.8900,95.7900,95.8700,3794
2019-06-18 11:25:00,95.8700,95.9900,95.7100,95.7100,5671
2019-06-18 11:20:00,95.8600,95.9200,95.8500,95.9100,1984
2019-06-18 11:15:00,95.9250,95.9501,95.8200,95.8500,3230
2019-06-18 11:10:00,95.9300,95.9600,95.9200,95.9200,2256
2019-06-18 11:05:00,95.8700,95.9300,95.8200,95.9300,5056
2019-06-18 11:00:00,96.0100,96.0100,95.8700,95.8700,4488
2019-06-18 10:55:00,95.9450,96.0300,95.9050,96.0200,5172
2019-06-18 10:50:00,95.9300,95.9700,95.9200,95.9300,2676
2019-06-18 10:45:00,95.9100,95.9500,95.8700,95.9000,3483
2019-06-18 10:40:00,96.0200,96.0200,95.8800,95.8800,6920
2019-06-18 10:35:00,96.1350,96.1500,96.0500,96.0500,5159
2019-06-18 10:30:00,96.2100,96.2100,96.0900,96.1200,4115
2019-06-18 10:25:00,96.2468,96.2800,96.2100,96.2200,16873
2019-06-18 10:20:00,96.1300,96.1750,96.1100,96.1750,2725
2019-06-18 10:15:00,96.0600,96.1100,96.0500,96.1100,40808
2019-06-18 10:10:00,96.0500,96.1300,96.0500,96.1300,36763
2019-06-18 10:05:00,96.0200,96.1400,96.0200,96.1400,2152
2019-06-18 10:00:00,95.9013,96.1199,95.8500,95.8800,7796
