timestamp,open,high,low,close,volume
2019-06-20 10:10:00,322.7350,323.0100,320.9800,321.7800,29199
2019-06-20 10:05:00,324.4450,324.6700,321.9150,322.5800,39635
2019-06-20 10:00:00,326.7100,326.9200,324.0100,324.4800,17042
2019-06-20 09:55:00,325.2050,327.8300,324.9100,326.7100,45414
2019-06-20 09:50:00,321.9800,325.3300,321.6400,324.6700,50304
2019-06-20 09:45:00,322.8550,323.8000,320.7050,321.7450,80447
2019-06-20 09:40:00,323.3250,324.7200,322.6500,322.9950,83321
2019-06-20 09:35:00,315.7000,325.2300,315.2500,323.3250,55013
2019-06-19 16:00:00,309.3850,310.9500,309.0300,310.8900,117170
2019-06-19 15:55:00,308.1100,309.4900,308.0100,309.4900,20808
2019-06-19 15:50:00,307.9300,308.6200,307.9300,308.2150,11089
2019-06-19 15:45:00,307.4400,308.4710,307.4000,307.9300,12625
2019-06-19 15:40:00,307.1100,307.5800,306.8600,307.5250,26276
2019-06-19 15:35:00,307.5200,308.0312,307.2800,307.2800,14833
2019-06-19 15:30:00,307.8364,307.9900,307.2350,307.5142,8437
2019-06-19 15:25:00,307.4000,307.7100,307.2100,307.7100,7282
2019-06-19 15:20:00,307.2200,307.4300,306.9400,307.4050,3526
2019-06-19 15:15:00,307.1300,307.4200,306.9865,307.2000,3274
2019-06-19 15:10:00,307.0900,307.2599,306.9650,307.0600,3067
2019-06-19 15:05:00,306.9700,307.2900,306.9700,307.1900,3466
2019-06-19 15:00:00,306.6700,307.1600,306.5000,306.9500,3802
2019-06-19 14:55:00,306.3450,306.6214,306.1750,306.4600,8659
2019-06-19 14:50:00,306.1350,306.6300,306.1250,306.2700,7521
2019-06-19 14:45:00,306.0000,306.0500,305.6800,305.9200,5148
2019-06-19 14:40:00,306.6200,306.8600,306.1600,306.5650,5397
2019-06-19 14:35:00,305.6650,306.6600,305.6650,306.6100,11064
2019-06-19 14:30:00,305.9400,305.9900,305.4700,305.6800,6486
2019-06-19 14:25:00,306.4600,306.4900,305.9200,305.9200,5191
2019-06-19 14:20:00,307.2600,307.2600,306.2100,306.6400,6632
2019-06-19 14:15:00,307.7650,308.2200,307.0000,307.0000,8565
2019-06-19 14:10:00,307.7400,308.6600,307.4500,307.7650,11217
2019-06-19 14:05:00,306.3000,307.6400,305.6100,307.6400,32101
2019-06-19 14:00:00,305.5600,306.0000,305.4450,306.0000,3947
2019-06-19 13:55:00,305.0900,305.4800,305.0800,305.3200,4304
2019-06-19 13:50:00,304.7950,305.2100,304.7950,305.0700,4407
2019-06-19 13:45:00,304.9450,305.0600,304.7528,304.7950,2702
2019-06-19 13:40:00,304.4300,305.1000,304.4100,304.8500,11643
2019-06-19 13:35:00,304.8400,305.0150,304.2900,304.4400,8182
2019-06-19 13:30:00,304.6800,305.0200,304.6800,304.8200,4371
2019-06-19 13:25:00,304.5900,304.7536,304.4700,304.7200,11395
2019-06-19 13:20:00,304.8500,304.8500,304.4510,304.5850,12611
2019-06-19 13:15:00,305.3600,305.3600,304.7800,304.8500,3348
2019-06-19 13:10:00,305.5700,305.8100,305.3100,305.4100,5718
2019-06-19 13:05:00,305.4400,305.5950,305.3600,305.5950,1076
2019-06-19 13:00:00,305.0250,305.3200,305.0250,305.3200,2098
2019-06-19 12:55:00,304.9500,305.1500,304.8900,304.9200,2514
2019-06-19 12:50:00,305.1300,305.2500,304.9950,305.1000,4151
2019-06-19 12:45:00,304.7800,305.1500,304.6200,305.1500,4839
2019-06-19 12:40:00,304.0800,304.8600,303.9200,304.8600,19669
2019-06-19 12:35:00,304.4050,304.4600,303.7700,304.1200,29562
2019-06-19 12:30:00,304.5500,304.7050,304.2800,304.4500,6388
2019-06-19 12:25:00,304.9000,304.9450,304.5500,304.5500,9121
2019-06-19 12:20:00,304.8200,304.8400,304.8200,304.8400,12077
2019-06-19 12:15:00,305.5300,305.5300,305.2600,305.2600,4175
2019-06-19 12:10:00,305.2600,305.4800,305.2600,305.4800,15127
2019-06-19 12:05:00,305.7300,305.8750,305.6400,305.8750,5289
2019-06-19 12:00:00,305.6600,305.8800,305.5500,305.8800,3448
2019-06-19 11:55:00,306.1600,306.1700,305.8900,305.8900,5147
2019-06-19 11:50:00,306.2700,306.2850,305.6400,306.1700,13150
2019-06-19 11:45:00,306.3000,306.5750,306.1400,306.2700,9899
2019-06-19 11:40:00,306.9600,306.9600,306.2800,306.3700,7851
2019-06-19 11:35:00,307.2500,307.3300,306.6188,306.9700,9341
2019-06-19 11:30:00,307.4200,307.4200,306.9100,307.0800,10300
